rule,length,size,mean_residual,delta_from_global,q_residual,n_predicates,n_operators,depth,n_splits,precision_penalty,n_terms,degree,n_tokens,complexity,I_inv,I_exp,expressiveness,pareto,score,q_perm,p_value,language,leaf_id,q_signed,expr,operator,threshold,n_ops
(Wife_Education - Contraceptive_Method) > 2,2,175,30.72924093238621,17.96186548313201,8.752770310048032,1,2,0,0,0.0,0,0,7,3.0,0.25,0.12245642825298195,7.0,True,1.0352936730644244,8.752770310048032,0.000999000999000999,L_symb,,8.752770310048032,(Wife_Education - Contraceptive_Method),>,2.0,1.0
(Wife_Education / Contraceptive_Method) > 3,2,175,30.72924093238621,17.96186548313201,8.752770310048032,1,2,0,0,0.0,0,0,7,3.0,0.25,0.12245642825298195,7.0,True,1.0352936730644244,8.752770310048032,0.000999000999000999,L_symb,,8.752770310048032,(Wife_Education / Contraceptive_Method),>,3.0,1.0
(Contraceptive_Method / Wife_Education) <= 0.33,2,175,30.72924093238621,17.96186548313201,8.752770310048032,1,3,0,0,0.01,0,0,9,4.0,0.2,0.06081006262521797,9.0,False,0.7295591207696395,8.752770310048032,0.000999000999000999,L_symb,,8.752770310048032,(Contraceptive_Method / Wife_Education),<=,0.33,1.0
Contraceptive_Method <= 1 AND Wife_Education > 3,2,175,30.72924093238621,17.96186548313201,8.752770310048032,1,3,0,0,0.0,1,1,0,4.0,0.2,0.06081006262521797,2.0,True,0.7295591207696395,8.752770310048032,0.000999000999000999,L_poly,,,,,,
Wife_Education > 3 AND Contraceptive_Method*Husband_Education <= 4,2,177,30.410084886696968,17.642709437442765,8.64623395495096,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.36007674942890994,8.64623395495096,0.000999000999000999,L_poly,,,,,,
Husband_Occupation <= 1 AND Contraceptive_Method*SOLI <= 4,2,168,30.242898289616875,17.47552284036267,8.343723175029968,1,6,0,0,0.0,1,1,0,7.0,0.125,0.007446583070924344,2.0,False,0.24926337024050943,8.343723175029968,0.000999000999000999,L_poly,,,,,,
Wife_Education > 3 AND Contraceptive_Method*SOLI <= 4,2,189,28.557034954884355,15.789659505630151,7.996109537248805,1,4,0,0,0.0,1,1,0,5.0,0.16666666666666666,0.0301973834223185,2.0,False,0.4913874088569628,7.996109537248805,0.000999000999000999,L_poly,,,,,,
Contraceptive_Method <= 1 AND Husband_Education*SOLI > 8,2,375,23.965831166923838,11.198455717669635,7.988198326806984,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.34610351293629726,7.988198326806984,0.000999000999000999,L_poly,,,,,,
Contraceptive_Method*Husband_Occupation <= 2 AND Children*Husband_Occupation <= 1,2,112,32.33919543630107,19.571819987046865,7.629837560340422,1,8,0,0,0.0,1,1,0,9.0,0.1,0.0018363047770289071,2.0,False,0.11836683302347706,7.629837560340422,0.000999000999000999,L_poly,,,,,,
Husband_Occupation <= 1 AND Children <= 1,2,98,33.13004617295367,20.362670723699466,7.42545113198068,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.3336898603139141,7.42545113198068,0.000999000999000999,L_poly,,,,,,
Contraceptive_Method <= 1 AND Husband_Education*SOLI > 12,2,168,28.30436876405443,15.536993314800227,7.418168393312231,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.3335261818945453,7.418168393312231,0.000999000999000999,L_poly,,,,,,
Husband_Occupation <= 1 AND Children*Husband_Education <= 4,2,100,32.499727669772376,19.732352220518173,7.26865283963093,1,7,0,0,0.0,1,1,0,8.0,0.1111111111111111,0.003697863716482932,2.0,False,0.16394659985306756,7.26865283963093,0.000999000999000999,L_poly,,,,,,
(Wife_Education / Contraceptive_Method) > 2,2,350,23.288638848316292,10.52126339906209,7.250650697496776,1,2,0,0,0.0,0,0,7,3.0,0.25,0.12245642825298195,7.0,False,0.9422785081521532,7.250650697496776,0.000999000999000999,L_symb,,7.250650697496776,(Wife_Education / Contraceptive_Method),>,2.0,1.0
Contraceptive_Method <= 1 AND Wife_Education > 2,2,350,23.288638848316292,10.52126339906209,7.250650697496776,1,3,0,0,0.0,1,1,0,4.0,0.2,0.06081006262521797,2.0,False,0.6640124418927399,7.250650697496776,0.000999000999000999,L_poly,,,,,,
(SOLI / Contraceptive_Method) > 2,2,432,22.1937124678634,9.426337018609196,7.217053160278994,1,2,0,0,0.0,0,0,7,3.0,0.25,0.12245642825298195,7.0,False,0.9400928424999635,7.217053160278994,0.000999000999000999,L_symb,,7.217053160278994,(SOLI / Contraceptive_Method),>,2.0,1.0
Contraceptive_Method <= 1 AND SOLI > 2,2,432,22.1937124678634,9.426337018609196,7.217053160278994,1,3,0,0,0.0,1,1,0,4.0,0.2,0.06081006262521797,2.0,False,0.6624722293395345,7.217053160278994,0.000999000999000999,L_poly,,,,,,
Contraceptive_Method*Husband_Education <= 4 AND Wife_Education > 2,2,357,22.964111093762472,10.19673564450827,7.096926968503321,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.3262246366317412,7.096926968503321,0.000999000999000999,L_poly,,,,,,
Children*Husband_Occupation <= 4 AND Wife_Education > 3,2,354,22.88214437037448,10.114768921120277,7.0102364135747175,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.3242260610584379,7.0102364135747175,0.000999000999000999,L_poly,,,,,,
Husband_Occupation <= 1 AND Children <= 2,2,187,26.50896747077683,13.741592021522628,6.922021145750641,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.3221796080512777,6.922021145750641,0.000999000999000999,L_poly,,,,,,
(Contraceptive_Method - SOLI) <= -3,2,248,24.68172683179573,11.914351382541525,6.911484090354968,1,4,0,0,0.0,0,0,10,5.0,0.16666666666666666,0.0301973834223185,10.0,False,0.456846511526249,6.911484090354968,0.000999000999000999,L_symb,,6.911484090354968,(Contraceptive_Method - SOLI),<=,-3.0,1.0
(SOLI / Contraceptive_Method) > 3,2,248,24.68172683179573,11.914351382541525,6.911484090354968,1,2,0,0,0.0,0,0,7,3.0,0.25,0.12245642825298195,7.0,False,0.9199758994844264,6.911484090354968,0.000999000999000999,L_symb,,6.911484090354968,(SOLI / Contraceptive_Method),>,3.0,1.0
(Contraceptive_Method / SOLI) <= 0.33,2,248,24.68172683179573,11.914351382541525,6.911484090354968,1,3,0,0,0.01,0,0,9,4.0,0.2,0.06081006262521797,9.0,False,0.6482960591949355,6.911484090354968,0.000999000999000999,L_symb,,6.911484090354968,(Contraceptive_Method / SOLI),<=,0.33,1.0
(Contraceptive_Method / SOLI) <= 0.25,2,248,24.68172683179573,11.914351382541525,6.911484090354968,1,3,0,0,0.01,0,0,9,4.0,0.2,0.06081006262521797,9.0,False,0.6482960591949355,6.911484090354968,0.000999000999000999,L_symb,,6.911484090354968,(Contraceptive_Method / SOLI),<=,0.25,1.0
Contraceptive_Method <= 1 AND SOLI > 3,2,248,24.68172683179573,11.914351382541525,6.911484090354968,1,3,0,0,0.0,1,1,0,4.0,0.2,0.06081006262521797,2.0,False,0.6482960591949355,6.911484090354968,0.000999000999000999,L_poly,,,,,,
(SOLI - Contraceptive_Method) > 2,2,248,24.68172683179573,11.914351382541525,6.911484090354968,1,2,0,0,0.0,0,0,7,3.0,0.25,0.12245642825298195,7.0,False,0.9199758994844264,6.911484090354968,0.000999000999000999,L_symb,,6.911484090354968,(SOLI - Contraceptive_Method),>,2.0,1.0
Children*Husband_Occupation <= 4 AND Husband_Education*SOLI > 8,2,509,21.048106882556375,8.280731433302172,6.881809692349907,1,7,0,0,0.0,1,1,0,8.0,0.1111111111111111,0.003697863716482932,2.0,False,0.15952427515924117,6.881809692349907,0.000999000999000999,L_poly,,,,,,
Husband_Occupation <= 1 AND Children*Husband_Education <= 8,2,190,26.30992495281719,13.542549503562988,6.876260168251294,1,7,0,0,0.0,1,1,0,8.0,0.1111111111111111,0.003697863716482932,2.0,False,0.15945994161943394,6.876260168251294,0.000999000999000999,L_poly,,,,,,
(Contraceptive_Method / Husband_Education) <= 0.25,2,338,22.9191248571621,10.151749407907896,6.8750253976290585,1,4,0,0,0.01,0,0,9,5.0,0.16666666666666666,0.0301973834223185,9.0,False,0.4556399652909986,6.8750253976290585,0.000999000999000999,L_symb,,6.8750253976290585,(Contraceptive_Method / Husband_Education),<=,0.25,1.0
Contraceptive_Method <= 1 AND Husband_Education > 3,2,338,22.9191248571621,10.151749407907896,6.8750253976290585,1,4,0,0,0.0,1,1,0,5.0,0.16666666666666666,0.0301973834223185,2.0,False,0.4556399652909986,6.8750253976290585,0.000999000999000999,L_poly,,,,,,
(Contraceptive_Method - Husband_Education) <= -3,2,338,22.9191248571621,10.151749407907896,6.8750253976290585,1,5,0,0,0.0,0,0,10,6.0,0.14285714285714285,0.014995576820477717,10.0,False,0.3210840567404148,6.8750253976290585,0.000999000999000999,L_symb,,6.8750253976290585,(Contraceptive_Method - Husband_Education),<=,-3.0,1.0
(Contraceptive_Method / Husband_Education) <= 0.33,2,338,22.9191248571621,10.151749407907896,6.8750253976290585,1,4,0,0,0.01,0,0,9,5.0,0.16666666666666666,0.0301973834223185,9.0,False,0.4556399652909986,6.8750253976290585,0.000999000999000999,L_symb,,6.8750253976290585,(Contraceptive_Method / Husband_Education),<=,0.33,1.0
(Husband_Education - Contraceptive_Method) > 2,2,338,22.9191248571621,10.151749407907896,6.8750253976290585,1,3,0,0,0.0,0,0,7,4.0,0.2,0.06081006262521797,7.0,False,0.6465838885866142,6.8750253976290585,0.000999000999000999,L_symb,,6.8750253976290585,(Husband_Education - Contraceptive_Method),>,2.0,1.0
(Husband_Education / Contraceptive_Method) > 3,2,338,22.9191248571621,10.151749407907896,6.8750253976290585,1,3,0,0,0.0,0,0,7,4.0,0.2,0.06081006262521797,7.0,False,0.6465838885866142,6.8750253976290585,0.000999000999000999,L_symb,,6.8750253976290585,(Husband_Education / Contraceptive_Method),>,3.0,1.0
Husband_Education*SOLI > 6 AND Contraceptive_Method <= 1,2,435,21.682962118761246,8.915586669507043,6.849669586856689,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.32049141405753656,6.849669586856689,0.000999000999000999,L_poly,,,,,,
Contraceptive_Method*Husband_Education <= 4 AND SOLI > 2,2,451,21.516848421006504,8.7494729717523,6.844555237825002,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.32037174324651035,6.844555237825002,0.000999000999000999,L_poly,,,,,,
Contraceptive_Method <= 1 AND Husband_Education*Husband_Occupation <= 4,2,227,24.995852164884923,12.22847671563072,6.786726650759187,1,7,0,0,0.0,1,1,0,8.0,0.1111111111111111,0.003697863716482932,2.0,False,0.15841840245227234,6.786726650759187,0.000999000999000999,L_poly,,,,,,
Wife_Education > 3 AND Children*Husband_Occupation <= 3,2,291,23.566701571169926,10.799326121915723,6.786068180627693,1,5,0,0,0.0,1,1,0,6.0,0.14285714285714285,0.014995576820477717,2.0,False,0.3190000105197522,6.786068180627693,0.000999000999000999,L_poly,,,,,,
(Wife_Education - Children) > 2,2,191,25.824651457274197,13.057276008019993,6.647285559772248,1,2,0,0,0.0,0,0,7,3.0,0.25,0.12245642825298195,7.0,False,0.9022210633915245,6.647285559772248,0.000999000999000999,L_symb,,6.647285559772248,(Wife_Education - Children),>,2.0,1.0
(Wife_religion - Husband_Occupation) > -1,2,364,21.816061364338232,9.048685915084029,6.359328704305682,1,4,0,0,0.0,0,0,8,5.0,0.16666666666666666,0.0301973834223185,8.0,False,0.4382180817726199,6.359328704305682,0.000999000999000999,L_symb,,6.359328704305682,(Wife_religion - Husband_Occupation),>,-1.0,1.0
(Wife_religion / Husband_Occupation) > 0.5,2,364,21.816061364338232,9.048685915084029,6.359328704305682,1,3,0,0,0.1,0,0,7,4.0,0.2,0.06081006262521797,7.0,False,0.6218610590503113,6.359328704305682,0.000999000999000999,L_symb,,6.359328704305682,(Wife_religion / Husband_Occupation),>,0.5,1.0
(Husband_Occupation - Wife_religion) <= 0,2,364,21.816061364338232,9.048685915084029,6.359328704305682,1,4,0,0,0.0,0,0,9,5.0,0.16666666666666666,0.0301973834223185,9.0,False,0.4382180817726199,6.359328704305682,0.000999000999000999,L_symb,,6.359328704305682,(Husband_Occupation - Wife_religion),<=,0.0,1.0
(Husband_Occupation / Wife_religion) <= 1,2,364,21.816061364338232,9.048685915084029,6.359328704305682,1,4,0,0,0.0,0,0,9,5.0,0.16666666666666666,0.0301973834223185,9.0,False,0.4382180817726199,6.359328704305682,0.000999000999000999,L_symb,,6.359328704305682,(Husband_Occupation / Wife_religion),<=,1.0,1.0
(Husband_Education / Husband_Occupation) > 3,2,399,21.02299925666034,8.255623807406138,6.074512226641989,1,4,0,0,0.0,0,0,7,5.0,0.16666666666666666,0.0301973834223185,7.0,False,0.4282923940621288,6.074512226641989,0.000999000999000999,L_symb,,6.074512226641989,(Husband_Education / Husband_Occupation),>,3.0,1.0
(Husband_Occupation - Husband_Education) <= -3,2,399,21.02299925666034,8.255623807406138,6.074512226641989,1,6,0,0,0.0,0,0,10,7.0,0.125,0.007446583070924344,10.0,False,0.21268370861689237,6.074512226641989,0.000999000999000999,L_symb,,6.074512226641989,(Husband_Occupation - Husband_Education),<=,-3.0,1.0
(Husband_Occupation / Husband_Education) <= 0.33,2,399,21.02299925666034,8.255623807406138,6.074512226641989,1,5,0,0,0.01,0,0,9,6.0,0.14285714285714285,0.014995576820477717,9.0,False,0.3018125490126961,6.074512226641989,0.000999000999000999,L_symb,,6.074512226641989,(Husband_Occupation / Husband_Education),<=,0.33,1.0
(Husband_Occupation / Husband_Education) <= 0.25,2,399,21.02299925666034,8.255623807406138,6.074512226641989,1,5,0,0,0.01,0,0,9,6.0,0.14285714285714285,0.014995576820477717,9.0,False,0.3018125490126961,6.074512226641989,0.000999000999000999,L_symb,,6.074512226641989,(Husband_Occupation / Husband_Education),<=,0.25,1.0
(Husband_Education - Husband_Occupation) > 2,2,399,21.02299925666034,8.255623807406138,6.074512226641989,1,4,0,0,0.0,0,0,7,5.0,0.16666666666666666,0.0301973834223185,7.0,False,0.4282923940621288,6.074512226641989,0.000999000999000999,L_symb,,6.074512226641989,(Husband_Education - Husband_Occupation),>,2.0,1.0
Husband_Occupation <= 1.5 AND Contraceptive_Method <= 1.5 AND Children > 1.5 AND Children <= 5.5,4,77,25.79211873774377,13.024743288489567,4.2100727723749785,2,8,1,0,0.4,0,0,0,11.0,0.08333333333333333,0.0004528271828867974,1.0,False,0.04366274605728516,4.2100727723749785,0.001998001998001998,L_tree,7.0,,,,,
Husband_Occupation > 1.5 AND Contraceptive_Method <= 1.5 AND SOLI > 2.5 AND Wife_Education > 3.5,4,65,24.266874872422807,11.499499423168604,3.4151570657333017,2,6,1,0,0.4,0,0,0,9.0,0.1,0.0018363047770289071,1.0,True,0.07919134570210364,3.4151570657333017,0.005994005994005994,L_tree,23.0,,,,,
Husband_Occupation <= 1.5 AND Contraceptive_Method > 1.5 AND Children <= 5.5 AND SOLI > 3.5,4,169,16.664598671629378,3.8972232223751746,1.8662666783485857,2,7,1,0,0.4,0,0,0,10.0,0.09090909090909091,0.0009118819655545162,1.0,False,0.04125305960654805,1.8662666783485857,0.04495504495504495,L_tree,12.0,,,,,
Husband_Occupation > 1.5 AND Contraceptive_Method <= 1.5 AND SOLI > 2.5 AND Wife_Education <= 3.5,4,227,13.638360774077904,0.8709853248237014,0.48339130489126314,2,7,1,0,0.4,0,0,0,10.0,0.09090909090909091,0.0009118819655545162,1.0,False,0.020995137847516207,0.48339130489126314,0.6103896103896104,L_tree,22.0,,,,,
